ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	core_enrichment
KRAS.BREAST_UP.V1_DN	KRAS.BREAST_UP.V1_DN	101	-0.3923483638723882	-1.4708331009840914	0.01123674440349494	0.03891242969358433	9073/5243/9899/114088/610/1805/10268/9172/80852/5737/51050/79957/79625/2261/2053/54847/51162/10085/10912/22843/154661/6712/4842/6332/27165/100129482
MYC_UP.V1_UP	MYC_UP.V1_UP	162	0.33042336851941656	1.4088509701793253	0.011736461940182269	0.039903970596619716	3240/80758/389336/9955/10195/56915/10799/79077/29901/55536/126382/84221/84798/3336/116447/9718/54976/10683/51042/65999/79711/10849/10669/55850/54517/10534/23160/7087/130574/400916/4234/9136/10813/115098/51154/27346/64216/6875/6496/5373/10257/23082/56652/55621/10056/51293/55199/7374/79763/51388/79050/80324/11040/144577/29803/51218/83855/80742/221143/57101/29078
PRC2_EED_DN.V1_DN	PRC2_EED_DN.V1_DN	186	0.3171053653615928	1.3748828813043794	0.01215511348753138	0.040589396824435145	11202/4605/55723/55388/55143/5347/8318/701/24137/6362/63967/8438/9493/4998/10460/4171/55057/80178/4007/9401/3625/768/64858/4174/5959/11151/23649/3619/55732/10919/3787/126353/26233
MEK_UP.V1_UP	MEK_UP.V1_UP	186	-0.3396918500198752	-1.392599279624288	0.013341591535783135	0.04376978275774467	57016/1646/360/5101/5166/4128/25849/6286/347/55790/2180/9518/55450/93664/5468/51083/5569/2261/79762/10020/22998/8659/10186/220/81537/8611/2273/8644/2034/4644/4680/22936/7280/4982/9314/51280/6712/408/8714/23034/79789/6484/51097/5583/3897/56904/2026/5328
JNK_DN.V1_UP	JNK_DN.V1_UP	147	-0.3565490201679497	-1.4155389710469346	0.014868586831768785	0.04793837478518557	33/6338/57016/6928/6529/23345/27124/7010/8912/783/80303/53358/7754/1901/65012/26220/320/2042/3762/2568/5175/8497/8644/6327/9283/90627/1400/9060/1183/10317/6584/7957/2781/3752/8736/5142/6236/22808/312
BCAT.100_UP.V1_UP	BCAT.100_UP.V1_UP	42	-0.49603586603745287	-1.6000210391995167	0.015780910170613047	0.05001746104923118	5243/5502/1917/3549/1428/2571/6926/5168/8470/10912/2202/4005/3040/5274
IL21_UP.V1_UP	IL21_UP.V1_UP	152	-0.3451209827504615	-1.3795955629882286	0.01620175629336933	0.05049547378100108	5745/5798/7253/8938/116986/7018/9099/2562/729/2696/10439/2774/65009/79957/22927/23460/79152/7447/8404/9934/9625/6579/1775/7368/54329/974/8659/79814/1675/1003/1959
KRAS.KIDNEY_UP.V1_DN	KRAS.KIDNEY_UP.V1_DN	94	0.3641525303244506	1.4376567136659364	0.01985786948045733	0.06087576381713969	10942/3627/6373/8329/1473/6364/7305/23149/11006/4600/64106/54209/4188/4938/79644/10437/91543/401466/4599/51561/10964/23612/13/929
CSR_EARLY_UP.V1_DN	CSR_EARLY_UP.V1_DN	120	-0.3677843501659295	-1.4194138791725783	0.02169422910680985	0.06543259424150713	443/9194/120892/216/112476/8436/9751/79625/1153/275/3206/221400/8654/284040/56967/89932/10628/27031/84809/2674/9924/84680/10521/55793/10307/55325/65258/57561/7769/1152/79777
ESC_V6.5_UP_EARLY.V1_UP	ESC_V6.5_UP_EARLY.V1_UP	135	-0.34641856567251295	-1.3547245812375976	0.022499970905025982	0.0667856279244422	153572/5174/84952/4057/762/26287/6263/2819/54843/5168/161725/10395/5567/8448/23328/1951/84258/10912/84532/2203/9963/368/6304/92749/23001/2022/55605/79885/27237
ESC_J1_UP_EARLY.V1_UP	ESC_J1_UP_EARLY.V1_UP	157	-0.3353471355528755	-1.3453931924695972	0.024101508178875818	0.06933818506845812	153572/8029/360/5166/256949/2259/273/7704/65997/4616/7033/84830/4355/28514/54463/51635/56967/10912/8613/84532/7067/10103/6781/9572/1375/117/145407/23462/599/1601/9456/27109/5295/79816/27141/162417/5159/53947/57224/8292/6387/54760/27163
STK33_SKM_DN	STK33_SKM_DN	240	-0.3131533848842573	-1.322114110461159	0.024029120269756885	0.06933818506845812	353189/3815/120892/116154/814/124976/26999/2888/93986/26287/6457/54996/283659/114928/389125/132720/3781/3899/55753/5507/596/8218/79762/2053/285382/11240/9420/222553/3399/23329/65975/387914/9900/5874/59350/3040/8501/28/26084/2824/51232/340527/22873/55316/4883/115265/26050/202/4811/170371/4548/5213/57460/55529/6004/323/91373/11096/339541/79656/23007/83699/5577/56994/57545/7026/79974/3782/6770/151827/55286/55314/84707/4430/51119/9750
KRAS.50_UP.V1_DN	KRAS.50_UP.V1_DN	31	0.49597928360066135	1.5807335171131598	0.02628242890260577	0.07446688189071636	6278/3851/6664/7051/51214/10993/4600/3868/525/170679/4908/10964/7226/10669
ESC_V6.5_UP_LATE.V1_DN	ESC_V6.5_UP_LATE.V1_DN	154	0.31454904523488453	1.3262833583423908	0.028770734808141765	0.08030040909138074	132625/5655/2118/81930/79733/147111/7051/2707/27293/100170841/7076/4015/3624/4609/4071/2810/149428/3625/3383/8822/10381/2709/64858/84798/637/100/23590/27071/57761/602/6939/5546/301/9136/313/6275/53838
ATF2_S_UP.V1_DN	ATF2_S_UP.V1_DN	166	-0.3347591508300928	-1.3510812030339956	0.03030064076687708	0.08332676210891196	57604/9920/9737/125/22837/53616/2563/10351/55790/3708/1674/23492/26249/5997/654/8490/2121/10580/3908/11240/2254/3399/55022/1803/5350/6943/1294/90865/283131/10687/79987/29965/2202/4982/5972/1307/5743/1612/6424/2252/8714/8527/9013/79789/56521
KRAS.600_UP.V1_DN	KRAS.600_UP.V1_DN	192	-0.31912042794067164	-1.3101155842772112	0.03122583346843646	0.08462653418257418	9073/4586/1014/363/6519/57016/2299/5243/54848/8911/1805/5625/10268/9172/9547/7704/29881/6262/2261/7710/948/29760/489/2053/8857/27202/64919/54847/72/27254/10085/10912/22924/3779/6524/154661/23498/5167/5794/5409/26353/23242/7056/25861/5624/6712/4842/3753/6332/9369/6236/3613/3224
NOTCH_DN.V1_DN	NOTCH_DN.V1_DN	134	-0.34280119017955396	-1.3402490189907676	0.03511223753354298	0.09379983455389337	33/10891/8537/760/1734/6401/762/25759/395/6926/7704/8448/3741/84830/9420/8497/3397/60494/51161/1400/2982/3589/55503/54436/7638/4648/8111/3753/10365/1193/7539/28999/4811/1102/25992/27141/8788/1056/347733/11132/10266/4967/10272/3679/11228/5260/166614/80228/4038/55332/2196/5611/79983/767/3280/414/8424/221078/10161
BRCA1_DN.V1_UP	BRCA1_DN.V1_UP	76	0.3655090853137548	1.3872786440472682	0.036427786497471366	0.09594360669052318	9074/8091/11202/10942/5047/8970/7348/283212/25833/7409/3965/57333/4056/1493/7058/9312/8483/51477/6495/23090/64581
BMI1_DN.V1_UP	BMI1_DN.V1_UP	135	0.30960012360352007	1.2989060682640612	0.03729988710189922	0.0968760956674327	131578/6364/3604/63967/8076/7130/51200/6513/4277/2919/3624/79581/24147/719/3936/6510/9076/81839/683/50943/1305/2191/64866/1435/4240/8744/8828/6890/26018/943/8200/8876/3696/3037/1520/8038
TGFB_UP.V1_DN	TGFB_UP.V1_DN	171	-0.32727297908968056	-1.3278412619502926	0.03834355828220859	0.09822253970921926	2625/7010/54852/7018/8436/5414/4254/624/54039/26033/5997/4286/57613/5923/7368/10020/154/2770/8547/10144/84981/3397/10633/6526/9699/23005/79605/9957/7056/5727/9095/56548/64968/1962/57716/4092/57037/23417/5193/7026/10265/10451/116039/10272/3398/7216/7158
ALK_DN.V1_UP	ALK_DN.V1_UP	105	0.33029655925738655	1.3346855718540769	0.043012755968436206	0.10724513821463427	10648/5368/6364/1116/6999/63967/366/10797/54210/29968/875/1475/643/24147/6510/683/50943/64127/1080/6536/4056/2191/3887/57761/2769/199/8200
JNK_DN.V1_DN	JNK_DN.V1_DN	146	-0.33914764416538823	-1.3474977991799864	0.04272504321026669	0.10724513821463427	486/9899/2905/5101/9478/5345/1428/4886/9715/23769/10231/4093/8515/57447/57338/24/135138/4753/489/150759/4857/27289/7503/50486/94/26140/79987/9727/11057/23043/1850/7975/142684/432/2047/84179/3764/6004/2241/2113
ESC_V6.5_UP_LATE.V1_UP	ESC_V6.5_UP_LATE.V1_UP	167	-0.32258723032101877	-1.3041150405834947	0.044753086419753084	0.11011614684860299	486/79589/7113/5745/6928/8029/762/25849/5950/4634/650/203447/5783/5567/83641/54463/1803/827/2054/6304/5325/29942/2719/145407/23462/1512/4646/7102/351/55605/1601/3169/11149/51097/27237/187/55937/26286/8434/9867/142891/4488/9663/201895/2878/5308/10266
STK33_DN	STK33_DN	254	-0.2936771300222019	-1.250410502649766	0.04630969609261939	0.11246640479636136	57687/9920/353189/3815/2823/120892/26999/6457/6096/389840/54996/114928/132720/3781/23314/3899/55753/10804/596/8218/3206/79762/11240/56898/157983/222553/29953/3399/54463/10125/387914/4680/23164/54832/10687/59350/23576/8501/26084/375704/2824/256435/340527/54836/129804/55316/202/54947/11320/4548/5213/57460/55529/6004/323/91373/339541/79656/23007/5577/56994/7026/6770/84707/4147/80854/9750/9468/6546
TBK1.DN.48HRS_UP	TBK1.DN.48HRS_UP	50	0.4039642336514063	1.4346452129398553	0.047055132549763456	0.11281166393340726	1029/23149/10123/84722/11200/1019/6657/348/1050
KRAS.LUNG.BREAST_UP.V1_UP	KRAS.LUNG.BREAST_UP.V1_UP	103	-0.35621502558239426	-1.3367363572086695	0.04784688995215311	0.11325782811459029	9173/9892/793/57733/5138/3798/6616/5950/1770/28231/6926/3673/5649/654/3800/4753/57821/11343/2828/50486/2745/11155/10103/6781/7185/3706/5743/1839/25758/29948/196475/3290/89795/51454/2/6447/7850/2113
KRAS.LUNG.BREAST_UP.V1_DN	KRAS.LUNG.BREAST_UP.V1_DN	104	-0.35346620775734433	-1.3256879549743101	0.0512	0.11968	9073/1014/6519/57016/5816/114088/8911/610/1805/10268/9547/79957/2261/2321/948/2053/27202/54847/1672/623/10912/9472/8578/25840/3779/154661/23242/5624/6712/4842/6332/27165/2593/5896
KRAS.PROSTATE_UP.V1_DN	KRAS.PROSTATE_UP.V1_DN	99	-0.36125096041393706	-1.3466239840736383	0.0532258064516129	0.12287933094384706	1950/1014/5745/5243/9737/1510/80157/9245/26289/23769/7704/65012/9625/4129/9498/2053/1408/8745/10125/727/10044/9077/6649/5167/3040/65055/5794/23242/2826/4842/94009/6236/56521
BMI1_DN_MEL18_DN.V1_DN	BMI1_DN_MEL18_DN.V1_DN	132	-0.33628305517242646	-1.312628028897095	0.055379746835443035	0.12629283729546154	3773/10891/8671/760/360/5950/8835/80303/140597/25956/9547/9122/27115/23321/24/8842/5122/55753/4129/5178/8654/25840/283131/9077/10562/3953/10103/7373/5274/11275/9023/1512/8522/5142/1962/2/8788/2353/8633/6990/2878/28959/4905/10451/53343/3679/3398/8800/8309/5121/2109/51308/23057/55365/79582/23316/1806/414
NRL_DN.V1_DN	NRL_DN.V1_DN	108	-0.34413273076443934	-1.3026681159153612	0.0576	0.12822857142857144	5137/130271/3164/4135/5783/153/146691/3800/10814/26002/340348/154/131544/5175/56967/83700/85458/5924/10924/6038/1687/114987/10060/54836/93649
SRC_UP.V1_UP	SRC_UP.V1_UP	122	-0.33998451669632607	-1.313832430453211	0.05705229793977813	0.12822857142857144	10297/1286/51761/27324/163175/339483/56776/644165/29881/10814/158056/596/83538/320/92162/25830/10894/200403/440672/6450/23542/93611/2100/4325/79660/6853/56475/199223/5864/129852/85012/79955/23416/2353
RB_DN.V1_DN	RB_DN.V1_DN	113	0.31243501229406934	1.278496540210567	0.061505305008191354	0.135311671018021	387695/4322/4318/2706/646/684/283120/11274/6187/3965/22809/8128/8347/140576/5033/6713/3918/928/8038/3914/5721/10016/375790/5720/9620/84889/8655
KRAS.LUNG_UP.V1_UP	KRAS.LUNG_UP.V1_UP	102	-0.34851279065738533	-1.311384468861197	0.06309148264984227	0.1356104282243736	9173/5243/57733/3547/4504/5950/79940/80852/28231/6926/3673/79625/5649/55753/3800/4753/3741/116828/51162/50486/11155/10103/117/1839/25758/55565/10763/3290/89795/6447/2113/2170/28959
MTOR_UP.N4.V1_DN	MTOR_UP.N4.V1_DN	174	-0.3114967332111353	-1.2604258061945233	0.062402496099843996	0.1356104282243736	6328/5334/55450/7035/534/23492/135/55512/7704/3204/1901/6262/23224/79870/4311/150759/3762/863/55268/7832/283131/57396/8850/55073/66035/10628/64131/7957/1195/50861/9884/130872/7552/349152/25901/373/474344/5896/9962/55733/1657/57326/114327/9648/10516/285203/57337
PGF_UP.V1_DN	PGF_UP.V1_DN	146	-0.3266899277940442	-1.2980009334874494	0.06605222734254992	0.14036098310291859	816/3494/125/8912/2784/6752/9940/5737/23263/650/2774/6710/23114/23237/387590/5168/4753/5310/775/9783/4130/8497/863/9283/5153/4680/26140/79987/6469/1302/3488/5794/7425/3489/5076/23217/92017
KRAS.PROSTATE_UP.V1_UP	KRAS.PROSTATE_UP.V1_UP	101	-0.3483793506556693	-1.3060023382953714	0.0670926517571885	0.14096995369207022	7038/83478/816/9651/5166/26960/5284/93664/11248/9638/3673/58494/2869/1002/6935/171024/6376/6861/64130/151050/4648/25758/1759/2022/23143/161176/10763/64091/7079/7099/1056/25924
KRAS.BREAST_UP.V1_UP	KRAS.BREAST_UP.V1_UP	99	0.3198946524676394	1.280596587059987	0.06806282722513089	0.14141942990110531	4319/250/60598/4318/5653/3481/8796/7015/8329/27299/1041/64321/4613/4778/6276/1297/56649/56901/51311/7681/2116/79168/2556/51700
RB_P130_DN.V1_DN	RB_P130_DN.V1_DN	129	0.3089418349571577	1.2924132705392928	0.06954510629843866	0.1429113722836047	387695/5650/5653/8796/2706/646/11274/6513/4973/3099/60674/84650/8635/1832/441478/83666/3417/8894/6237/81607/10953/64216/839/2739/402778/1508/10765/253832/1191/6772/5954/26017/4664/84298
ESC_J1_UP_LATE.V1_UP	ESC_J1_UP_LATE.V1_UP	162	-0.3128568985736352	-1.2581887497656299	0.07230769230769231	0.14617749752462347	79589/7113/5745/6928/8029/762/25849/5950/4634/650/80114/203447/6695/4616/7033/5178/3957/6578/54463/1803/467/2152/1410/827/2028/26056/9957/5156/2719/64283/1512/51232/4646/351/1601/55937/3487/27141/4647/11099/7049/3491/8788
KRAS.AMP.LUNG_UP.V1_DN	KRAS.AMP.LUNG_UP.V1_DN	107	-0.3395970689700839	-1.2830156850803287	0.07269789983844911	0.14617749752462347	10297/7018/9245/9651/5625/9754/6620/51286/5016/8842/10814/9625/8659/387751/1408/29953/10875/947/8578/727/6524/28968/54715/5167/5794/3384/2781/79640/1759/10391/2840/3224/5896/8541/79696/57460/8854/11096/7099/3039/2662/10411/100132341/400961
YAP1_DN	YAP1_DN	33	-0.46133270444831875	-1.4022592711216615	0.07521367521367521	0.14962720494635387	57030/9671/785/3673/7447/139818/55592/7078/23462/164832
STK33_NOMO_UP	STK33_NOMO_UP	275	-0.28080844808122324	-1.1998274201456542	0.07725947521865889	0.1520791775356759	3772/7857/4254/9518/3801/5997/23362/9934/80315/10472/57613/2167/81617/8867/10144/84981/55022/2791/1959/2034/9788/25943/7832/283131/285513/7280/79605/9915/1960/25780/6781/5774/1847/6041/9839/8564/7056/26040/57520/1612/79660/57728/2651/549/9832/5800/11057/388/23764/65981/817/3572/1389/373/1601/1843/115265/23673/3759/64400/3290/9778/2/5328/3176/2353/7850/57561/115548/66036/9706/163486/57614/10507/166379/153222/64651/23645/7378/4013/8829/22862/144811/6446/139231/3667/9732/22822/143279/55664/9321/23253/3725/23174/123720/51313/4213/8139/7673/53346/10771/25977/51762/28962/10461/444
KRAS.LUNG_UP.V1_DN	KRAS.LUNG_UP.V1_DN	102	0.3131229398327582	1.2500035735364787	0.07880434782608696	0.1535043025362319	6278/5650/11202/1382/3851/11012/222/7051/1580/3485/3868/64108/79644/2619/51806/1280/200315/170679/23493/6536/129080/1010/10076/140/2049/23616/27076
ATF2_UP.V1_UP	ATF2_UP.V1_UP	146	0.2897764469665701	1.2153997808167838	0.08262108262108261	0.15765451479737194	5055/2305/3481/9833/1473/64151/5888/116372/51514/3231/257/10733/7083/51659/256227/1280/4050/239/719/5050/9076/9235/3855/3887/7226/64220/5947/2769/9830/9982/6045/5424/11226/6275/84034/64170/4312/29122/5580/64785/79172/930/10077/51193/4756
WNT_UP.V1_DN	WNT_UP.V1_DN	139	-0.3245661924221939	-1.278873742273375	0.08242612752721618	0.15765451479737194	2670/10297/5502/51655/1734/2905/146556/10268/4254/183/10439/1036/153/196883/845/10098/974/1272/50486/29118/6781/80737/89765/7056/3489/5743/23462/197131/8714/22918/2166/134147/634/26297/7049/4233/2941
BCAT.100_UP.V1_DN	BCAT.100_UP.V1_DN	29	-0.45362834215556147	-1.3654019076628807	0.09090909090909091	0.16612667224080266	7113/5071/1795/83660/3488/79640/7552/26297/56062/11067/3507/65250/79932/7071/8337
EIF4E_UP	EIF4E_UP	90	0.32172529358846214	1.2606863162995692	0.09114583333333333	0.16612667224080266	5644/9551/51491/26257/7940/6944/84661/65265/10534/10360/4191/4234/56902/3417/10591/400931/79413/79833/5373/54522/79763/51263/9191/51160/3606/26272/5202/9775/283951/60488/7347/114884/25822/10598/118487/10651/8266/6882/81558/51027/29058/79717/134492/8834
ESC_J1_UP_EARLY.V1_DN	ESC_J1_UP_EARLY.V1_DN	157	0.28469036564167916	1.2034326987993118	0.09221902017291066	0.16612667224080266	8817/2118/7051/83903/25806/4815/54209/100170841/81030/10293/4050/22809/4609/1815/2810/5971/3625/8347/8822/2013/64858/2633/84798/2077/8409/7464/27071/55803/57761/602/3918/6939/301/63943/53838/26191/11277/11322/126792/55330/6199/4665/54913/51330/29080/7584/80757/10398
KRAS.300_UP.V1_DN	KRAS.300_UP.V1_DN	102	0.30891993769899256	1.2332249635451618	0.09239130434782608	0.16612667224080266	6278/1382/3851/6664/7137/7051/51214/10686/10993/684/4600/54209/4825/79883/3868/64108/4938/525/170679/4908/4599/10964/1521/2633/7226/51087/83463/10669
RELA_DN.V1_DN	RELA_DN.V1_DN	95	0.31728058940645154	1.2620283929536318	0.0916030534351145	0.16612667224080266	9074/3359/5650/1469/3627/6373/11012/25975/7137/4778/10371/3012/2833/57082/5003/5031/1118/768
RPS14_DN.V1_UP	RPS14_DN.V1_UP	169	0.2812548431098933	1.2082588842234714	0.09090909090909091	0.16612667224080266	27299/8900/3604/3556/7305/4600/23601/7127/597/10123/2201/9047/1475/9450/3119/3689/719/5730/56833/7940/4599/10261/683/3428/4332/29108/4818/64866/3055/929/2124/100/3108/11314/4688/3385/64231/199/7045/928/8876/6692/54440/1520/64581/3553/26191/10800/3109/3684
STK33_NOMO_DN	STK33_NOMO_DN	253	-0.2790781516234078	-1.189469379836493	0.09496402877697842	0.16912641315519011	57687/3815/2823/120892/26999/8835/55244/6096/389840/9122/132720/23314/27319/3899/22824/121551/3174/10804/596/3206/79762/11240/56898/157983/222553/29953/246721/54463/10125/387914/4680/9863/54832/10687/91851/23576/8501/414328/2826/375704/256435/340527/54836/129804/245973/202/4734/54947/11320/4548/151473/9615/55529/54841/323/79656/23007/285987/56994/160335
EGFR_UP.V1_UP	EGFR_UP.V1_UP	187	-0.2964663300970546	-1.2178615925981706	0.0958904109589041	0.16916515895580253	5101/4128/6286/8835/3306/55790/1827/93664/7035/56892/3673/51083/2261/316/3694/72/6578/81537/84981/11343/8418/27289/467/2034/4680/22936/7280/9915/1594/2745/9060/4217/4982/5167/5325/1847/9314/1839/2114/9590/8714/80323/23034/5142/2710/9456/51097/26286/1956/11320/2/3491/6004/1545/3895/116984/10451/5873/65124/2150
CRX_DN.V1_UP	CRX_DN.V1_UP	105	-0.33532009784802813	-1.2624097606692515	0.10305958132045089	0.17207269381182425	2103/384/358/57393/10551/92558/24/22925/5208/135138/83641/114789/7503/171024/4157/161145/114987/145407/8522/1039/2166/79658/5533/11099/115701/4638/5961/6489/4208/51347
ESC_V6.5_UP_EARLY.V1_DN	ESC_V6.5_UP_EARLY.V1_DN	141	0.27896157655864007	1.170055133191256	0.10249307479224377	0.17207269381182425	5655/3481/11012/1301/81930/629/7051/1277/2707/257/112616/1278/4015/3624/10537/389058/4016/4071/1281/2810/3625/951/8822/2709/2191/602/91057/1832/3918/5546/26270/301/9423/51435/6275
KRAS.600.LUNG.BREAST_UP.V1_UP	KRAS.600.LUNG.BREAST_UP.V1_UP	194	-0.29322495764763423	-1.2062495140898664	0.1004566210045662	0.17207269381182425	2670/9173/9892/83478/793/57733/5138/3798/6616/5950/4023/6855/5602/27324/1770/28231/650/6926/7035/7122/1780/83483/3673/5365/5649/654/55753/3800/4753/3741/9024/57821/2324/201191/11343/2791/2828/9196/50486/2203/2745/11155/10103/6781/7185/3706/5743/1839/2826/9590/25758/29948/196475/79891/3290/3090/89795/202018/51454/2/4684
KRAS.AMP.LUNG_UP.V1_UP	KRAS.AMP.LUNG_UP.V1_UP	86	-0.35213280260835317	-1.2859149095704467	0.10064935064935066	0.17207269381182425	1950/6751/1852/4023/23263/10231/1780/57134/1795/4753/4857/26140/368/168667/55073/11136/64800/9884/2252/8111/57172/6517
NFE2L2.V2	NFE2L2.V2	336	-0.2673752428351501	-1.1680426604625356	0.09957325746799431	0.17207269381182425	4586/5174/8537/1645/57016/5455/63827/353189/3815/282973/83876/7018/9245/56920/55244/1644/84734/183/4093/6710/3081/2153/120114/5789/1582/231/9856/3800/10814/2321/5178/4133/339105/10020/84254/51751/1672/6775/80274/8644/66002/94/9185/387914/3563/2583/4982/162494/65055/26027/376267/4356/2100/1756/22949/2252/57172/8522/7102/2151/2235/9098/6517/54768/10788/29948/4199/23704/4734/56928/9778/51673/3897/6470/873/54414/3841/23062/91894/218/57535/23293/4241/7099/29969/64582/23187/1842/6387/150967/224/6696/147166
PRC2_EED_DN.V1_UP	PRC2_EED_DN.V1_UP	152	-0.3057963445273155	-1.2223982347458127	0.10138248847926268	0.17207269381182425	3772/9173/57016/7857/83478/8029/4306/23051/11248/2262/5168/1259/9625/284040/79772/8644/467/10912/23162/9788/8777/27344/6304/80031/84869/1756/51285/10391/81602/5980/56521/3224/1850/29948/8792/29951/57460/6447/7769/1519/2517/6528/219333/6249
RB_P107_DN.V1_DN	RB_P107_DN.V1_DN	121	0.30584410955572094	1.2627375414363862	0.11710412468102717	0.1937917815517883	387695/1382/23566/6590/6280/2706/6279/9111/5050/54/10280/8347/192286/140576
ATF2_S_UP.V1_UP	ATF2_S_UP.V1_UP	145	0.27933066234512216	1.1712728360485138	0.11931818181818182	0.19572368421052633	1469/10112/2305/1033/1473/7153/116832/8928/6280/9493/3231/257/2146/7083/56033/256227/5698/78998/2919/29802/91543/719/5730/9076/9235/3887/7226/5371/2769/2302/8082/9982
PRC1_BMI_UP.V1_UP	PRC1_BMI_UP.V1_UP	139	-0.3115737476073011	-1.2276801894338092	0.12130637636080871	0.19725471634322808	6506/23743/2905/116986/27129/54848/375057/3798/6286/4634/26287/28231/6493/1800/285596/1259/79661/482/9625/8643/79772/10912/1959/4661/79608/2982/10560/3040/79640/1756/7089/7225/7102/81602/56521/29948/7975/1962
